"id_order","product_id","product_name","product_quantity","product_price","total_price_tax_incl","total_price_tax_excl","id_product","id_manufacturer","name","location","city","current_state","name","preorder","invoice_date","delivery_date","total_paid","total_paid_tax_excl","total_paid_real","total_shipping","category","date_invoice","date_delivery"
"36442","59316","Red Velvet Bomb Cake  - 500 grams","1","1949.000000","2299.820000","1949.000000","59316","90","CZW_45220","yelahanka","Bangalore","93","Dispatching","1","2023-04-18 16:18:12","2023-04-18 21:00:00","2299.820000","1949.000000","2299.820000","0.000000","Bomb Cakes","2023-04-18","2023-04-18"
"36443","45268","Red Velvet Jar cake - Select Jar : Large Jar (375 ml)","1","219.000000","258.420000","219.000000","45268","107","CZW_59150","Mayur Vihar","Delhi","93","Dispatching","1","2023-04-18 16:24:16","2023-04-18 17:00:00","208.420000","169.000000","208.420000","50.000000","Dessert Jars","2023-04-18","2023-04-18"
"36444","36003","Mango Fruit Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","489.000000","577.020000","489.000000","36003","86","CZW_3170","Mahadevpura","Bangalore","106","Delivered - Shipsy","0","2023-04-18 16:31:34","2023-04-18 16:31:34","527.020000","439.000000","527.020000","0.000000","Eggless Cakes","2023-04-18","2023-04-18"
"36444","35357","Knife and Candle","1","1.000000","1.000000","1.000000","35357","86","CZW_3170","Mahadevpura","Bangalore","106","Delivered - Shipsy","0","2023-04-18 16:31:34","2023-04-18 16:31:34","527.020000","439.000000","527.020000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36444","58115","Happy Birthday Greeting Card","1","49.000000","49.000000","49.000000","58115","86","CZW_3170","Mahadevpura","Bangalore","106","Delivered - Shipsy","0","2023-04-18 16:31:34","2023-04-18 16:31:34","527.020000","439.000000","527.020000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36445","95561","Death By Chocolate Pastry","1","119.000000","140.420000","119.000000","95561","113","CZW_17017","A.S RAO NAGAR","Hyderabad","93","Dispatching","1","2023-04-18 16:44:16","2023-04-18 17:00:00","770.860000","577.000000","770.860000","0.000000","Pastries","2023-04-18","2023-04-18"
"36445","95556","Rasmalai Pastry","1","119.000000","140.420000","119.000000","95556","113","CZW_17017","A.S RAO NAGAR","Hyderabad","93","Dispatching","1","2023-04-18 16:44:16","2023-04-18 17:00:00","770.860000","577.000000","770.860000","0.000000","Pastries","2023-04-18","2023-04-18"
"36445","90612","Rectangle Shape Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Black Forest, Select Variant : Egg","1","839.000000","990.020000","839.000000","90612","113","CZW_17017","A.S RAO NAGAR","Hyderabad","93","Dispatching","1","2023-04-18 16:44:16","2023-04-18 17:00:00","770.860000","577.000000","770.860000","0.000000","Photo Cakes","2023-04-18","2023-04-18"
"36446","90653","Rasmalai Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","90653","76","CZW_3174","E.city","Bangalore","93","Dispatching","1","2023-04-18 16:46:56","2023-04-18 17:00:00","547.820000","449.000000","547.820000","0.000000","Exclusive Indian Fusion Cakes","2023-04-18","2023-04-18"
"36447","58572","To My Better Half Greeting Card","1","49.000000","49.000000","49.000000","58572","166","CZW_61419","Kadugudi","Bangalore","106","Delivered - Shipsy","0","2023-04-18 17:10:50","2023-04-18 17:10:50","592.220000","479.000000","592.220000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36447","39558","Knife and Candle","1","1.000000","1.000000","1.000000","39558","166","CZW_61419","Kadugudi","Bangalore","106","Delivered - Shipsy","0","2023-04-18 17:10:50","2023-04-18 17:10:50","592.220000","479.000000","592.220000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36447","39755","Layered Chocolate Truffle Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","629.000000","742.220000","629.000000","39755","166","CZW_61419","Kadugudi","Bangalore","106","Delivered - Shipsy","0","2023-04-18 17:10:50","2023-04-18 17:10:50","592.220000","479.000000","592.220000","0.000000","Eggless Cakes","2023-04-18","2023-04-18"
"36448","49912","Red Velvet Heart Cake - Select Weight : 500 gms (Serves 4-6)","1","579.000000","683.220000","579.000000","49912","97","CZW_17685","Thoraipakam","Chennai","93","Dispatching","1","2023-04-18 17:47:26","2023-04-18 18:00:00","518.220000","414.000000","518.220000","0.000000","Anniversary Special Cakes","2023-04-18","2023-04-18"
"36448","49783","Sparkle Candle","1","35.000000","35.000000","35.000000","49783","97","CZW_17685","Thoraipakam","Chennai","93","Dispatching","1","2023-04-18 17:47:26","2023-04-18 18:00:00","518.220000","414.000000","518.220000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36449","33134","Black Forest Cake - Select Weight : 500 gms (Serves 4-6)","1","539.000000","636.020000","539.000000","33134","116","CZW_33753","HIMAYATH NAGAR","Hyderabad","106","Delivered - Shipsy","0","2023-04-18 18:02:02","2023-04-18 18:02:03","536.020000","439.000000","536.020000","0.000000","Egg Cakes","2023-04-18","2023-04-18"
"36450","48608","Knife and Candle","1","1.000000","1.000000","1.000000","48608","82","CZW_41103","kengeri","Bangalore","106","Delivered - Shipsy","0","2023-04-18 18:05:57","2023-04-18 18:05:58","548.820000","450.000000","548.820000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36450","48853","Rasmalai Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","48853","82","CZW_41103","kengeri","Bangalore","106","Delivered - Shipsy","0","2023-04-18 18:05:57","2023-04-18 18:05:58","548.820000","450.000000","548.820000","0.000000","Exclusive Indian Fusion Cakes","2023-04-18","2023-04-18"
"36451","26088","Happy Anniversary Fondant Cake - Select Weight : 500 Grams (Serves 4-6), Select Flavour : Black Forest","1","639.000000","754.020000","639.000000","26088","87","CZW_3179","Rajaji nagar","Bangalore","93","Dispatching","0","2023-04-18 18:17:44","2023-04-18 18:17:44","555.020000","440.000000","555.020000","0.000000","Anniversary Special Cakes","2023-04-18","2023-04-18"
"36451","26001","Knife and Candle","1","1.000000","1.000000","1.000000","26001","87","CZW_3179","Rajaji nagar","Bangalore","93","Dispatching","0","2023-04-18 18:17:44","2023-04-18 18:17:44","555.020000","440.000000","555.020000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36453","58652","Rectangle Shape Photo Cake - Select Weight : 1 Kg (Serves 9-10), Select Flavour : Chocolate, Select Variant : Eggless","1","1219.000000","1438.420000","1219.000000","58652","93","CZW_48140","Annanagar","Chennai","93","Dispatching","0","2023-04-18 18:22:57","2023-04-18 18:22:57","938.420000","719.000000","938.420000","0.000000","Photo Cakes","2023-04-18","2023-04-18"
"36452","27474","Vanilla Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","519.000000","612.420000","519.000000","27474","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","1","2023-04-18 18:22:45","2023-04-18 20:00:00","512.420000","419.000000","512.420000","0.000000","Eggless Cakes","2023-04-18","2023-04-18"
"36454","32116","Fruit Cake - Select Weight : 500 gms (Serves 4-6)","1","579.000000","683.220000","579.000000","32116","76","CZW_3174","E.city","Bangalore","106","Delivered - Shipsy","0","2023-04-18 18:26:23","2023-04-18 18:26:23","611.840000","488.000000","611.840000","0.000000","Egg Cakes","2023-04-18","2023-04-18"
"36454","31822","Chocolate Truffle Pastry","1","109.000000","128.620000","109.000000","31822","76","CZW_3174","E.city","Bangalore","106","Delivered - Shipsy","0","2023-04-18 18:26:23","2023-04-18 18:26:23","611.840000","488.000000","611.840000","0.000000","Pastries","2023-04-18","2023-04-18"
"36455","35564","Dark Chocolate Pinata Heart Shape Dome Cake - Select Cake : Red Velvet Cake","1","969.000000","1143.420000","969.000000","35564","118","CZW_3181","KPHB","Hyderabad","106","Delivered - Shipsy","0","2023-04-18 18:50:37","2023-04-18 18:50:37","943.420000","769.000000","943.420000","0.000000","Pinata Cakes","2023-04-18","2023-04-18"
"36456","29410","Rasmalai Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","29410","72","CZW_3514","Banashankari","Bangalore","106","Delivered - Shipsy","0","2023-04-18 19:05:58","2023-04-18 19:05:58","547.820000","449.000000","547.820000","0.000000","Exclusive Indian Fusion Cakes","2023-04-18","2023-04-18"
"36457","31595","Party Balloons (Pack of 10)","4","99.000000","396.000000","396.000000","31595","78","CZW_55007","Hennur","Bangalore","76","Partial refund-Item Missing","1","2023-04-18 19:14:08","2023-04-18 20:52:14","1124.020000","964.000000","1124.020000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36457","32237","Mango Fruit Eggless Cake - Select Weight : 1 Kg (Serves 9-10)","1","889.000000","1049.020000","889.000000","32237","78","CZW_55007","Hennur","Bangalore","76","Partial refund-Item Missing","1","2023-04-18 19:14:08","2023-04-18 20:52:14","1124.020000","964.000000","1124.020000","0.000000","Eggless Cakes","2023-04-18","2023-04-18"
"36457","31597","Happy Birthday Candles","1","179.000000","179.000000","179.000000","31597","78","CZW_55007","Hennur","Bangalore","76","Partial refund-Item Missing","1","2023-04-18 19:14:08","2023-04-18 20:52:14","1124.020000","964.000000","1124.020000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36458","99472","Fruit Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","619.000000","730.420000","619.000000","99472","191","CZW_65760","Gandhi Nagar","Ahmedabad","93","Dispatching","0","2023-04-18 19:24:56","2023-04-18 19:24:56","637.570000","526.150000","637.570000","0.000000","Eggless Cakes","2023-04-18","2023-04-18"
"36459","49818","Butterscotch Overload Eggless Cake - Select Size : 1 Kg (Serves 9-10)","1","879.000000","1037.220000","879.000000","49818","97","CZW_17685","Thoraipakam","Chennai","106","Delivered - Shipsy","0","2023-04-18 19:30:43","2023-04-18 19:30:43","701.240000","518.000000","701.240000","0.000000","Eggless Cakes","2023-04-18","2023-04-18"
"36459","49779","Choco Truffle  Brownie","1","139.000000","164.020000","139.000000","49779","97","CZW_17685","Thoraipakam","Chennai","106","Delivered - Shipsy","0","2023-04-18 19:30:43","2023-04-18 19:30:43","701.240000","518.000000","701.240000","0.000000","Brownies & Lava Cakes","2023-04-18","2023-04-18"
"36461","46358","1st Birthday Cake - Select Flavour : Butterscotch - 1 kg","1","1099.000000","1296.820000","1099.000000","46358","149","CZW_56306","Ramtekdi","Pune","93","Dispatching","1","2023-04-18 19:35:26","2023-04-19 10:00:00","797.820000","600.000000","797.820000","0.000000","Kids Birthday Photo Cakes","2023-04-18","2023-04-19"
"36461","45425","Knife and Candle","1","1.000000","1.000000","1.000000","45425","149","CZW_56306","Ramtekdi","Pune","93","Dispatching","1","2023-04-18 19:35:26","2023-04-19 10:00:00","797.820000","600.000000","797.820000","0.000000","Optional Addons","2023-04-18","2023-04-19"
"36460","58216","Happy Birthday Greeting Card","1","49.000000","49.000000","49.000000","58216","82","CZW_41103","kengeri","Bangalore","106","Delivered - Shipsy","0","2023-04-18 19:34:50","2023-04-18 19:34:50","591.220000","478.000000","591.220000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36460","48777","Layered Chocolate Truffle Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","629.000000","742.220000","629.000000","48777","82","CZW_41103","kengeri","Bangalore","106","Delivered - Shipsy","0","2023-04-18 19:34:50","2023-04-18 19:34:50","591.220000","478.000000","591.220000","0.000000","Eggless Cakes","2023-04-18","2023-04-18"
"36462","41810","Chocolate Truffle Cake - Select Weight : 1 Kg (Serves 9-10)","1","959.000000","1131.620000","959.000000","41810","83","CZW_3171","Koramangla","Bangalore","93","Dispatching","0","2023-04-18 20:17:29","2023-04-18 20:17:29","931.620000","759.000000","931.620000","0.000000","Egg Cakes","2023-04-18","2023-04-18"
"36463","62335","Kaju Barfi Cake - Select Weight : 500 gms (Serves 4-6)","1","779.000000","919.220000","779.000000","62335","166","CZW_61419","Kadugudi","Bangalore","106","Delivered - Shipsy","1","2023-04-18 20:25:10","2023-04-18 21:00:00","898.220000","758.000000","898.220000","0.000000","Exclusive Indian Fusion Cakes","2023-04-18","2023-04-18"
"36463","61911","Happy Birthday Candles","1","179.000000","179.000000","179.000000","61911","166","CZW_61419","Kadugudi","Bangalore","106","Delivered - Shipsy","1","2023-04-18 20:25:10","2023-04-18 21:00:00","898.220000","758.000000","898.220000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36464","63125","Dark Chocolate Pinata Heart Shape Dome Cake - Select Cake : Chocolate Truffle Cake","1","709.000000","836.620000","709.000000","63125","169","CZW_61694","Baner","Pune","106","Delivered - Shipsy","0","2023-04-18 20:27:32","2023-04-18 20:27:32","755.620000","628.000000","755.620000","0.000000","Pinata Cakes","2023-04-18","2023-04-18"
"36464","62780","Paper Popper","1","119.000000","119.000000","119.000000","62780","169","CZW_61694","Baner","Pune","106","Delivered - Shipsy","0","2023-04-18 20:27:32","2023-04-18 20:27:32","755.620000","628.000000","755.620000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36465","32081","Black Forest Cake - Select Weight : 1 Kg (Serves 9-10)","1","839.000000","990.020000","839.000000","32081","76","CZW_3174","E.city","Bangalore","106","Delivered - Shipsy","0","2023-04-18 20:28:27","2023-04-18 20:28:27","790.020000","639.000000","790.020000","0.000000","Egg Cakes","2023-04-18","2023-04-18"
"36466","64289","Magic Candles","1","65.000000","65.000000","65.000000","64289","172","CZW_62181","Rajahmundry","Rajahmundry","93","Dispatching","0","2023-04-18 20:39:25","2023-04-18 20:39:25","1002.220000","844.000000","1002.220000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36466","64333","Butterscotch Overload Eggless Cake - Select Size : 1 Kg (Serves 9-10)","1","879.000000","1037.220000","879.000000","64333","172","CZW_62181","Rajahmundry","Rajahmundry","93","Dispatching","0","2023-04-18 20:39:25","2023-04-18 20:39:25","1002.220000","844.000000","1002.220000","0.000000","Eggless Cakes","2023-04-18","2023-04-18"
"36467","58940","Chocolate Truffle Bomb Cake - 500 grams","1","1769.000000","2087.420000","1769.000000","58940","130","CZW_51907","Andheri","Mumbai","93","Dispatching","1","2023-04-18 20:54:39","2023-04-19 11:00:00","1887.420000","1569.000000","1887.420000","0.000000","Bomb Cakes","2023-04-18","2023-04-19"
"36468","62906","Fruit Eggless Cake - Select Weight : 1 Kg (Serves 9-10)","1","1039.000000","1226.020000","1039.000000","62906","169","CZW_61694","Baner","Pune","106","Delivered - Shipsy","0","2023-04-18 20:58:19","2023-04-18 20:58:19","792.020000","605.000000","792.020000","0.000000","Eggless Cakes","2023-04-18","2023-04-18"
"36468","62779","Knife and Candle","1","1.000000","1.000000","1.000000","62779","169","CZW_61694","Baner","Pune","106","Delivered - Shipsy","0","2023-04-18 20:58:19","2023-04-18 20:58:19","792.020000","605.000000","792.020000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36468","62783","Magic Candles","1","65.000000","65.000000","65.000000","62783","169","CZW_61694","Baner","Pune","106","Delivered - Shipsy","0","2023-04-18 20:58:19","2023-04-18 20:58:19","792.020000","605.000000","792.020000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36469","102382","Vanilla Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","519.000000","612.420000","519.000000","102382","187","CZW_66692","Wagholi","Pune","76","Partial refund-Item Missing","1","2023-04-18 21:07:43","2023-04-18 22:00:00","513.420000","420.000000","513.420000","0.000000","Eggless Cakes","2023-04-18","2023-04-18"
"36469","102305","Magic Candles","1","65.000000","65.000000","65.000000","102305","187","CZW_66692","Wagholi","Pune","76","Partial refund-Item Missing","1","2023-04-18 21:07:43","2023-04-18 22:00:00","513.420000","420.000000","513.420000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36469","102301","Knife and Candle","1","1.000000","1.000000","1.000000","102301","187","CZW_66692","Wagholi","Pune","76","Partial refund-Item Missing","1","2023-04-18 21:07:43","2023-04-18 22:00:00","513.420000","420.000000","513.420000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36469","102303","Sparkle Candle","1","35.000000","35.000000","35.000000","102303","187","CZW_66692","Wagholi","Pune","76","Partial refund-Item Missing","1","2023-04-18 21:07:43","2023-04-18 22:00:00","513.420000","420.000000","513.420000","0.000000","Optional Addons","2023-04-18","2023-04-18"
"36470","46439","French Blueberry Cheese Cake [500gm]","1","1089.000000","1285.020000","1089.000000","46439","174","CZW_62197","Noida 10","Noida","106","Delivered - Shipsy","0","2023-04-18 21:55:57","2023-04-18 21:55:57","785.020000","589.000000","785.020000","0.000000","Cheesecakes [500gm]","2023-04-18","2023-04-18"
"36471","58162","Square Shape Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : White Forest, Select Variant : Egg","1","749.000000","883.820000","749.000000","58162","180","CZW_63586","Sarjapur","Bangalore","106","Delivered - Shipsy","1","2023-04-18 22:09:31","2023-04-18 22:00:00","683.820000","549.000000","683.820000","0.000000","Photo Cakes","2023-04-18","2023-04-18"
